,img,fld,TF_name,blur_lapl,blur_ski,patch_size,mean_intensity,sum_intensity,median_intensity,standard_deviation,variance,skewness,kurtosis,interquartile_range ,entropy,Perimeter,area_Test,axis_major_length,feret_diameter_max,axis_minor_length,solidity,gabro_0,gabro_1,gabro_2,gabro_3,gabro_4,gabro_5,gabro_6,gabro_7,gabro_8,gabro_9,gabro_10,gabro_11,gabro_12,gabro_13,gabro_14,gabro_15,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7
patch_11,5,6,C - 1,False,False,1511,687.330906684315,1038557,687.0,55.94846443681678,3130.2306728377516,0.12098813325734974,0.34395305933863174,75.0,7.317212698068567,144.71067811865476,1511.0,46.70817485785579,48.703182647543684,41.36787352165891,0.9767291531997414,0.05813953488372093,0.005813953488372093,0.04215116279069767,0.00436046511627907,0.0188953488372093,0.04796511627906977,0.19912790697674418,0.00436046511627907,0.005813953488372093,0.00436046511627907,0.06831395348837209,0.4491279069767442,0.03488372093023256,0.00872093023255814,0.010174418604651164,0.0377906976744186,0.2127016129032258,0.18044354838709678,0.10887096774193548,0.09576612903225806,0.07056451612903226,0.07762096774193548,0.09274193548387097,0.16129032258064516
patch_12,5,6,C - 1,False,False,1749,665.4328187535734,1163842,665.0,53.94002427258351,2909.526218526898,0.22609823837120663,0.5579920853156981,72.0,7.463521832308429,158.95331880577405,1749.0,56.86721848724877,57.48912940721924,39.3716766652892,0.9781879194630873,0.05803571428571429,0.006696428571428571,0.15066964285714285,0.008928571428571428,0.5055803571428571,0.056919642857142856,0.006696428571428571,0.08370535714285714,0.020089285714285716,0.008928571428571428,0.025669642857142856,0.021205357142857144,0.018973214285714284,0.005580357142857143,0.005580357142857143,0.016741071428571428,0.2363138686131387,0.1897810218978102,0.10218978102189781,0.08029197080291971,0.07208029197080291,0.08029197080291971,0.08576642335766424,0.15328467153284672
patch_13,5,6,C - 1,False,False,1507,883.0723291307233,1330790,893.0,109.04104873535655,11889.950309306403,-0.3653447656496599,0.13515407999828977,135.5,7.3100718248062035,147.4386001800126,1507.0,50.102658872342815,50.60632371551998,38.42863084596526,0.9710051546391752,0.059782608695652176,0.5285326086956522,0.01358695652173913,0.006793478260869565,0.006793478260869565,0.005434782608695652,0.06385869565217392,0.005434782608695652,0.005434782608695652,0.1875,0.006793478260869565,0.03940217391304348,0.035326086956521736,0.02309782608695652,0.006793478260869565,0.005434782608695652,0.19560878243512975,0.17365269461077845,0.10978043912175649,0.10678642714570859,0.08483033932135728,0.1027944111776447,0.08982035928143713,0.13672654690618763
patch_14,5,6,C - 1,False,False,1420,804.0971830985916,1141818,807.0,78.95282326759583,6233.548301924221,-0.16108330301998394,-0.029447337632356074,106.0,7.253542380528157,149.0538238691624,1420.0,56.26144570644428,56.88585061331157,32.49601771311774,0.9646739130434783,0.07589285714285714,0.05357142857142857,0.018973214285714284,0.014508928571428572,0.03794642857142857,0.029017857142857144,0.004464285714285714,0.46986607142857145,0.0033482142857142855,0.004464285714285714,0.0033482142857142855,0.027901785714285716,0.08370535714285714,0.006696428571428571,0.006696428571428571,0.15959821428571427,0.23882224645583425,0.1613958560523446,0.0970556161395856,0.09051254089422028,0.0806979280261723,0.0916030534351145,0.08833151581243184,0.1515812431842966
patch_15,5,6,C - 1,False,False,1568,1000.249362244898,1568391,1021.5,150.6258489250407,22688.146364389188,-0.5388285639021305,0.05226731803711315,181.25,7.345761927270886,153.4386001800126,1568.0,56.63231938925072,56.0357029044876,35.70823112644319,0.9619631901840491,0.5234375,0.009114583333333334,0.0390625,0.01171875,0.006510416666666667,0.006510416666666667,0.006510416666666667,0.0078125,0.061197916666666664,0.0078125,0.020833333333333332,0.006510416666666667,0.04296875,0.03515625,0.028645833333333332,0.18619791666666666,0.1714031971580817,0.15541740674955595,0.10568383658969804,0.12433392539964476,0.09325044404973357,0.10124333925399645,0.09769094138543517,0.15097690941385436
patch_16,5,6,C - 1,False,False,1378,681.1894049346879,938679,683.0,54.00173064280469,2916.1869124180307,0.015330458020638265,0.12385289359559248,73.75,7.225237146737303,142.36753236814712,1378.0,47.74281192659814,49.49747468305833,37.20604613401109,0.9663394109396914,0.15625,0.01875,0.00625,0.0515625,0.0046875,0.0765625,0.0046875,0.5109375,0.009375,0.028125,0.04375,0.0109375,0.034375,0.0359375,0.003125,0.0046875,0.22824858757062147,0.18983050847457628,0.12090395480225989,0.09943502824858758,0.04858757062146893,0.06440677966101695,0.07796610169491526,0.17062146892655367
patch_17,5,6,C - 1,False,False,1398,734.2110157367669,1026427,735.0,65.82071690751049,4332.366774218636,0.05748118139621255,0.05573717469163286,88.0,7.238770014542924,146.95331880577405,1398.0,55.92065731921559,56.61271941887264,32.149454918074326,0.9728601252609603,0.03977272727272727,0.005681818181818182,0.5241477272727273,0.008522727272727272,0.005681818181818182,0.048295454545454544,0.005681818181818182,0.007102272727272727,0.06392045454545454,0.008522727272727272,0.004261363636363636,0.005681818181818182,0.18607954545454544,0.04261363636363636,0.03409090909090909,0.009943181818181818,0.22099447513812154,0.19889502762430938,0.09944751381215469,0.09171270718232044,0.06408839779005525,0.07845303867403315,0.08397790055248619,0.16243093922651933
patch_18,5,6,C - 1,False,False,1842,759.4641693811075,1398933,759.0,73.00977927141824,5330.427869261213,0.055967126861536785,0.06216273649981252,99.0,7.513972883755162,168.8528137423857,1842.0,58.89153621777559,61.032778078668514,41.23565526673537,0.9679453494482396,0.00980392156862745,0.18137254901960784,0.06372549019607843,0.004901960784313725,0.003676470588235294,0.007352941176470588,0.006127450980392157,0.004901960784313725,0.006127450980392157,0.05024509803921569,0.058823529411764705,0.5245098039215687,0.014705882352941176,0.024509803921568627,0.03431372549019608,0.004901960784313725,0.21771523178807947,0.1697019867549669,0.1076158940397351,0.08774834437086093,0.0802980132450331,0.08443708609271523,0.10016556291390728,0.152317880794702
patch_19,5,6,C - 1,False,False,1323,793.1594860166289,1049350,794.0,74.95037082302066,5617.5580865083075,-0.0531822490270753,-0.014115941139015042,104.5,7.183164632429092,139.05382386916236,1323.0,47.65340816640029,47.853944456021594,35.70008279943447,0.9614825581395349,0.5084459459459459,0.005067567567567568,0.030405405405405407,0.018581081081081082,0.005067567567567568,0.057432432432432436,0.006756756756756757,0.008445945945945946,0.057432432432432436,0.07432432432432433,0.005067567567567568,0.005067567567567568,0.09797297297297297,0.06925675675675676,0.008445945945945946,0.04222972972972973,0.23734939759036144,0.18072289156626506,0.0927710843373494,0.0891566265060241,0.06867469879518072,0.0783132530120482,0.08433734939759036,0.1686746987951807
patch_20,5,6,C - 1,False,False,1219,685.6062346185398,835754,683.0,54.91903947013561,3016.100896322313,0.1678957167820798,0.4372218456915795,72.0,7.1025807739502085,130.46803743153546,1219.0,44.0328421791371,45.60701700396552,35.43142277682711,0.9720893141945773,0.046875,0.011363636363636364,0.13920454545454544,0.004261363636363636,0.036931818181818184,0.005681818181818182,0.5127840909090909,0.004261363636363636,0.06960227272727272,0.05539772727272727,0.009943181818181818,0.005681818181818182,0.041193181818181816,0.017045454545454544,0.03551136363636364,0.004261363636363636,0.23308270676691728,0.19548872180451127,0.08897243107769423,0.07894736842105263,0.06766917293233082,0.06766917293233082,0.07518796992481203,0.19298245614035087
patch_21,5,6,C - 1,False,False,1455,699.2329896907216,1017384,701.0,55.29860221131876,3057.9354065256675,0.04722704173279764,-0.07507391331061264,74.5,7.279628299319858,160.99494936611666,1455.0,67.01144990119005,67.11929677819934,27.87343341646247,0.9712950600801068,0.7045454545454546,0.008522727272727272,0.0625,0.004261363636363636,0.008522727272727272,0.028409090909090908,0.007102272727272727,0.005681818181818182,0.004261363636363636,0.04261363636363636,0.05823863636363636,0.008522727272727272,0.004261363636363636,0.041193181818181816,0.007102272727272727,0.004261363636363636,0.23020833333333332,0.18125,0.10416666666666667,0.09791666666666667,0.06979166666666667,0.0625,0.07916666666666666,0.175
patch_22,5,6,C - 1,False,False,1457,742.3912148249829,1081664,745.0,66.22824558354725,4386.180513074646,0.30742696771147077,1.8021158675633355,86.0,7.280169234798742,158.02438661763952,1457.0,60.721547786537066,61.40032573203501,31.140099361800367,0.957922419460881,0.02138157894736842,0.1875,0.009868421052631578,0.008223684210526315,0.05263157894736842,0.006578947368421052,0.009868421052631578,0.04111842105263158,0.004934210526315789,0.04276315789473684,0.006578947368421052,0.011513157894736841,0.02138157894736842,0.524671052631579,0.046052631578947366,0.004934210526315789,0.24130663856691253,0.18124341412012646,0.10221285563751317,0.0779768177028451,0.07060063224446786,0.07692307692307693,0.0779768177028451,0.17175974710221287
patch_23,5,6,C - 1,False,False,1439,1095.8471160528145,1576924,1133.0,198.80240881910984,39522.397752280485,-0.630145089125815,0.0571922662484754,230.0,7.254288804765549,154.02438661763952,1439.0,58.25068229190705,56.4003546088143,32.414693177630795,0.9392950391644909,0.5364583333333334,0.0078125,0.037760416666666664,0.006510416666666667,0.0078125,0.05859375,0.053385416666666664,0.0078125,0.006510416666666667,0.009114583333333334,0.041666666666666664,0.005208333333333333,0.17708333333333334,0.005208333333333333,0.033854166666666664,0.005208333333333333,0.14613180515759314,0.14708691499522444,0.11556829035339064,0.1413562559694365,0.13753581661891118,0.0964660936007641,0.09169054441260745,0.12416427889207259
patch_24,5,6,C - 1,False,False,1955,724.6588235294117,1416708,725.0,55.977267194868375,3133.454442605687,0.012950067690243431,0.049135318756257984,73.5,7.575153832194406,168.95331880577405,1955.0,56.25380025776247,57.723478758647246,45.3021904443391,0.9770114942528736,0.0625,0.009722222222222222,0.05,0.0125,0.06666666666666667,0.44583333333333336,0.008333333333333333,0.0125,0.043055555555555555,0.008333333333333333,0.041666666666666664,0.016666666666666666,0.04722222222222222,0.006944444444444444,0.1375,0.030555555555555555,0.2368633791430881,0.1883589329021827,0.09943411479385611,0.07275666936135812,0.054163298302344384,0.07437348423605497,0.09296685529506872,0.18108326596604687
patch_25,5,6,C - 1,False,False,1621,681.6310919185688,1104924,681.0,57.41773823814831,3296.7966643845184,-0.03973471765165583,-0.04895266896291961,77.0,7.387234125171398,149.78174593052023,1621.0,48.392834433917706,50.00999900019995,42.69522505399921,0.9759181216134859,0.5114795918367347,0.01020408163265306,0.042091836734693876,0.00510204081632653,0.007653061224489796,0.04081632653061224,0.03316326530612245,0.0663265306122449,0.042091836734693876,0.008928571428571428,0.15051020408163265,0.016581632653061226,0.030612244897959183,0.006377551020408163,0.007653061224489796,0.02040816326530612,0.25269343780607245,0.1811949069539667,0.10088148873653281,0.07051909892262488,0.06953966699314397,0.0832517140058766,0.07933398628795299,0.16258570029382957
patch_26,5,6,C - 1,False,False,1651,722.1356753482738,1192246,721.0,58.62878739596695,3437.334711521494,0.10265221222146291,-0.07246595260982813,80.5,7.405839245593536,160.8528137423857,1651.0,58.44934645623288,59.80802621722272,37.16379347790278,0.9717480871100648,0.006696428571428571,0.16964285714285715,0.06584821428571429,0.008928571428571428,0.006696428571428571,0.014508928571428572,0.005580357142857143,0.05915178571428571,0.006696428571428571,0.03794642857142857,0.018973214285714284,0.5145089285714286,0.005580357142857143,0.036830357142857144,0.03459821428571429,0.0078125,0.25315227934044615,0.17652764306498545,0.09990300678952474,0.09020368574199807,0.049466537342386034,0.08729388942774007,0.07371483996120272,0.1697381183317168
patch_27,5,6,C - 1,False,False,1459,823.1213159698424,1200934,827.0,88.88951458603084,7901.345803340189,-0.17699686096225176,-0.09517088676018703,121.0,7.279603708898353,151.29646455628165,1459.0,52.73192633268551,53.31041174104736,36.900334622383525,0.944336569579288,0.1475,0.00625,0.03625,0.01875,0.005,0.04875,0.0875,0.0075,0.4975,0.015,0.0425,0.02375,0.005,0.005,0.01875,0.035,0.19358074222668004,0.160481444332999,0.11835506519558676,0.10431293881644935,0.08926780341023069,0.10932798395185557,0.08224674022066199,0.1424272818455366
patch_28,5,6,C - 1,False,False,1649,805.5366889023651,1328330,804.0,63.84634198822027,4076.355385276778,0.11831569187295604,0.005835738571409177,86.0,7.404783298281814,193.76450198781714,1649.0,86.98967152362356,84.40379138403677,24.379722624132675,0.9626386456509048,0.7086864406779662,0.00847457627118644,0.006355932203389831,0.006355932203389831,0.007415254237288136,0.0423728813559322,0.006355932203389831,0.0423728813559322,0.005296610169491525,0.007415254237288136,0.005296610169491525,0.04978813559322034,0.04343220338983051,0.05084745762711865,0.00423728813559322,0.005296610169491525,0.23823246878001922,0.20365033621517772,0.10566762728146013,0.08645533141210375,0.06820365033621517,0.06340057636887608,0.069164265129683,0.16522574447646493
patch_29,5,6,C - 1,False,False,1334,755.3620689655172,1007653,754.0,59.24711368731056,3510.2204802771025,0.14213388925719175,-0.0370475831172028,79.75,7.192863351750446,178.8528137423857,1334.0,79.80643741071853,77.25283166331187,22.01409084516607,0.9535382416011436,0.6701388888888888,0.0078125,0.0078125,0.006076388888888889,0.0642361111111111,0.041666666666666664,0.006944444444444444,0.05295138888888889,0.006944444444444444,0.04079861111111111,0.003472222222222222,0.06770833333333333,0.006944444444444444,0.006944444444444444,0.004340277777777778,0.005208333333333333,0.22272727272727272,0.19090909090909092,0.09659090909090909,0.07727272727272727,0.06818181818181818,0.09886363636363636,0.0875,0.15795454545454546
patch_30,5,6,C - 1,False,False,1018,934.3487229862476,951167,937.0,99.51719008856539,9903.671123123657,-0.06900767218104903,-0.1385754465582787,135.0,6.919877710433893,129.9827560572969,1018.0,52.46535350949931,52.49761899362675,24.88887462840998,0.9713740458015268,0.035,0.015,0.05,0.00625,0.0075,0.055,0.63625,0.005,0.005,0.01,0.01,0.075,0.02625,0.00375,0.02375,0.03625,0.22556390977443608,0.18045112781954886,0.12030075187969924,0.08571428571428572,0.06766917293233082,0.09022556390977443,0.081203007518797,0.14887218045112782
patch_31,5,6,C - 1,False,False,1484,740.1617250673854,1098400,739.0,58.904859479838386,3469.7824703395063,0.05926640003454562,-0.18381767348715083,79.0,7.299325161008014,157.92388155425118,1484.0,62.36619819200395,61.91122676865643,30.783564903848013,0.9674054758800521,0.6659090909090909,0.00909090909090909,0.005681818181818182,0.048863636363636366,0.006818181818181818,0.004545454545454545,0.00909090909090909,0.05,0.004545454545454545,0.05568181818181818,0.007954545454545454,0.010227272727272727,0.045454545454545456,0.03068181818181818,0.04090909090909091,0.004545454545454545,0.23860021208907742,0.20572640509013787,0.09225874867444327,0.09650053022269353,0.053022269353128315,0.07529162248144221,0.07211028632025451,0.1664899257688229
patch_32,5,6,C - 1,False,False,1335,947.6269662921349,1265082,949.0,80.58037711155745,6493.197175440811,-0.1156181220617829,0.13711670784336594,106.0,7.193045159278011,142.81118318204307,1335.0,54.60133980578965,54.589376255824725,31.289544238617015,0.967391304347826,0.44560185185185186,0.010416666666666666,0.04282407407407408,0.008101851851851851,0.046296296296296294,0.04513888888888889,0.015046296296296295,0.004629629629629629,0.18171296296296297,0.006944444444444444,0.0763888888888889,0.011574074074074073,0.04050925925925926,0.005787037037037037,0.034722222222222224,0.024305555555555556,0.217787913340935,0.18015963511972635,0.10262257696693272,0.09920182440136831,0.08095781071835804,0.07411630558722919,0.07981755986316989,0.1653363740022805
patch_33,5,6,C - 1,False,False,999,801.8548548548548,801053,800.0,64.10565879423903,4109.535489443397,0.23236089901979898,0.20020562574730594,81.0,6.903568179893721,128.36753236814712,999.0,52.557636982996186,52.20153254455275,24.262403645681136,0.9699029126213592,0.63125,0.0078125,0.025,0.0078125,0.0078125,0.0546875,0.0078125,0.00625,0.009375,0.0078125,0.0078125,0.0265625,0.04375,0.046875,0.05,0.059375,0.21898928024502298,0.18989280245022971,0.10413476263399694,0.10719754977029096,0.06125574272588055,0.08116385911179173,0.0781010719754977,0.15926493108728942
patch_34,5,6,C - 1,False,False,2153,837.1161170459824,1802311,835.0,67.2869328919916,4527.531338011381,0.17560704430483834,0.03466132737724381,91.0,7.671391871021185,200.3086578651014,2153.0,72.35612664397095,73.7563556583431,42.09112837637493,0.9332466406588643,0.6692307692307692,0.007692307692307693,0.04423076923076923,0.007692307692307693,0.0125,0.04807692307692308,0.006730769230769231,0.006730769230769231,0.057692307692307696,0.0057692307692307696,0.0038461538461538464,0.0038461538461538464,0.03365384615384615,0.007692307692307693,0.05,0.03461538461538462,0.21594918842625266,0.17572335920959775,0.11785462244177841,0.09527170077628794,0.06280875088214538,0.07621736062103035,0.09668313338038109,0.15949188426252647
patch_35,5,6,C - 1,False,False,2160,779.3847222222222,1683471,780.0,59.97214359459104,3596.658007330247,0.07659783603357463,0.17204534832060148,80.25,7.674899563397259,189.92388155425118,2160.0,64.7110962685233,63.60031446463138,44.74580909911466,0.9215017064846417,0.515625,0.00625,0.052083333333333336,0.013541666666666667,0.004166666666666667,0.005208333333333333,0.009375,0.00625,0.06875,0.00625,0.027083333333333334,0.04583333333333333,0.04791666666666667,0.011458333333333333,0.16041666666666668,0.019791666666666666,0.22723962126729788,0.20029133284777859,0.09759650400582666,0.09104151493080845,0.05462490895848507,0.06336489439184267,0.09832483612527312,0.16751638747268754
patch_36,5,6,C - 1,False,False,1438,836.4172461752433,1202768,835.0,68.10129927286916,4637.786962652888,-0.015414263442096253,-0.07781201036472885,94.75,7.267681657535881,144.36753236814715,1438.0,51.636366158157095,51.97114584074513,35.7354856700553,0.972936400541272,0.028645833333333332,0.0078125,0.5286458333333334,0.005208333333333333,0.005208333333333333,0.06510416666666667,0.006510416666666667,0.05078125,0.006510416666666667,0.006510416666666667,0.01171875,0.006510416666666667,0.053385416666666664,0.17838541666666666,0.006510416666666667,0.032552083333333336,0.23237885462555066,0.1883259911894273,0.10903083700440529,0.09140969162995595,0.06607929515418502,0.07599118942731277,0.08370044052863436,0.15308370044052863
patch_37,5,6,C - 1,False,False,1782,815.1795735129068,1452650,815.0,64.2000264695878,4121.6433986957745,0.0660659250918569,0.18476960246503804,83.0,7.482385441812239,160.95331880577405,1782.0,53.87750092343738,54.3415126767741,42.76071407302244,0.9627228525121556,0.5142045454545454,0.011363636363636364,0.036931818181818184,0.008522727272727272,0.009943181818181818,0.002840909090909091,0.04403409090909091,0.048295454545454544,0.07670454545454546,0.1434659090909091,0.004261363636363636,0.015625,0.03835227272727273,0.005681818181818182,0.004261363636363636,0.03551136363636364,0.23070097604259096,0.20319432120674358,0.1002661934338953,0.07453416149068323,0.05856255545696539,0.07453416149068323,0.08606921029281278,0.17213842058562556
patch_38,5,6,C - 1,False,False,2464,773.1367694805194,1905009,773.0,59.23589107004676,3508.8907908624456,0.042454474318263685,-0.04142576844501411,81.0,7.806600881868864,193.095454429505,2464.0,62.17705361223613,66.2117814289874,51.9898206912202,0.9498843484965305,0.06359649122807018,0.006578947368421052,0.5153508771929824,0.006578947368421052,0.005482456140350877,0.008771929824561403,0.07236842105263158,0.01425438596491228,0.039473684210526314,0.008771929824561403,0.0043859649122807015,0.044956140350877194,0.1600877192982456,0.01644736842105263,0.025219298245614034,0.007675438596491228,0.23376623376623376,0.19935064935064936,0.09545454545454546,0.08571428571428572,0.06623376623376623,0.06948051948051948,0.08116883116883117,0.16883116883116883
patch_39,5,6,C - 1,False,False,1865,821.9495978552279,1532936,821.0,66.33840962060437,4400.784590991095,0.1213751726102791,0.23454525619520528,90.0,7.527758813455857,168.95331880577402,1865.0,56.830865183294144,58.82176467941097,43.733839413850355,0.9693347193347194,0.5318877551020408,0.007653061224489796,0.04336734693877551,0.006377551020408163,0.04846938775510204,0.003826530612244898,0.006377551020408163,0.01403061224489796,0.007653061224489796,0.00510204081632653,0.16964285714285715,0.06887755102040816,0.04336734693877551,0.006377551020408163,0.03188775510204082,0.00510204081632653,0.2215815485996705,0.1927512355848435,0.09472817133443164,0.09884678747940692,0.060955518945634266,0.08401976935749589,0.08237232289950576,0.16474464579901152
patch_40,5,6,C - 1,False,False,1103,837.5929283771533,923865,838.0,66.4069313417498,4409.880530227871,0.06508008759538592,-0.1877763174241469,92.0,7.002642328092515,135.53910524340094,1103.0,52.494745225701685,52.839379254491625,27.070028228765793,0.9549783549783549,0.03885135135135135,0.006756756756756757,0.006756756756756757,0.5422297297297297,0.010135135135135136,0.008445945945945946,0.04222972972972973,0.006756756756756757,0.006756756756756757,0.010135135135135136,0.16554054054054054,0.0472972972972973,0.07263513513513513,0.005067567567567568,0.008445945945945946,0.02195945945945946,0.23587570621468926,0.1751412429378531,0.11440677966101695,0.10028248587570622,0.0692090395480226,0.07627118644067797,0.0748587570621469,0.153954802259887
patch_41,5,6,C - 1,False,False,1037,801.4156219864996,831068,800.0,60.540556526161986,3665.158984497414,0.032477907435028555,-0.22046798347228025,84.0,6.941228702181445,119.39696961966999,1037.0,40.200275120740024,41.0,32.91093756708503,0.971883786316776,0.0625,0.0109375,0.0375,0.0109375,0.0296875,0.446875,0.0109375,0.04375,0.0328125,0.021875,0.034375,0.040625,0.0265625,0.0078125,0.065625,0.1171875,0.22354694485842028,0.18330849478390462,0.10879284649776454,0.11326378539493294,0.05216095380029806,0.07451564828614009,0.07600596125186289,0.16840536512667661
patch_42,5,6,C - 1,False,False,1468,731.3269754768393,1073588,731.0,58.41810595514305,3412.6751033863197,0.027394117132533688,0.05031284846079176,81.0,7.288457824840507,149.78174593052023,1468.0,49.071328678222,50.21951811795888,39.42149198352164,0.95822454308094,0.5277777777777778,0.006944444444444444,0.006944444444444444,0.06527777777777778,0.025,0.005555555555555556,0.06666666666666667,0.005555555555555556,0.004166666666666667,0.005555555555555556,0.013888888888888888,0.03611111111111111,0.006944444444444444,0.006944444444444444,0.18194444444444444,0.034722222222222224,0.22395833333333334,0.19479166666666667,0.10416666666666667,0.07291666666666667,0.059375,0.10104166666666667,0.07291666666666667,0.17083333333333334
patch_43,5,6,C - 1,False,False,987,727.9452887537994,718482,725.0,57.10678106281545,3261.1844433563374,0.13897772397089642,0.15443388677674985,75.0,6.891594271902317,123.9827560572969,987.0,43.586360916798284,44.721359549995796,29.522446458261644,0.9591836734693877,0.041193181818181816,0.011363636363636364,0.16761363636363635,0.008522727272727272,0.017045454545454544,0.4616477272727273,0.011363636363636364,0.032670454545454544,0.004261363636363636,0.009943181818181818,0.0625,0.03551136363636364,0.041193181818181816,0.011363636363636364,0.028409090909090908,0.05539772727272727,0.21384615384615385,0.19692307692307692,0.10615384615384615,0.1,0.07384615384615385,0.06923076923076923,0.06769230769230769,0.1723076923076923
patch_44,5,6,C - 1,False,False,1592,895.1111809045226,1425017,895.0,75.97402409573243,5772.052337298933,0.08429582638078893,-0.049849756603504325,101.0,7.369140204228032,153.19595949289334,1592.0,52.9952821663068,53.009433122794285,38.94284002491894,0.9555822328931572,0.044642857142857144,0.15943877551020408,0.01020408163265306,0.006377551020408163,0.006377551020408163,0.006377551020408163,0.03826530612244898,0.05612244897959184,0.01020408163265306,0.012755102040816327,0.03571428571428571,0.003826530612244898,0.06377551020408163,0.006377551020408163,0.5165816326530612,0.02295918367346939,0.22025565388397247,0.2055063913470993,0.10324483775811209,0.07964601769911504,0.06981317600786627,0.0776794493608653,0.07866273352999016,0.16519174041297935
patch_45,5,6,C - 1,False,False,1007,1008.6047666335651,1015665,1015.0,109.7154245149002,12037.474376484766,-0.3392315944991413,-0.18537120240399219,147.5,6.908706397387521,126.71067811865474,1007.0,49.934988349800854,49.64876634922564,25.831462743920227,0.9636363636363636,0.027960526315789474,0.5723684210526315,0.006578947368421052,0.008223684210526315,0.008223684210526315,0.049342105263157895,0.004934210526315789,0.006578947368421052,0.049342105263157895,0.049342105263157895,0.054276315789473686,0.006578947368421052,0.13486842105263158,0.008223684210526315,0.004934210526315789,0.008223684210526315,0.21225710014947682,0.17189835575485798,0.10612855007473841,0.1210762331838565,0.09267563527653214,0.0687593423019432,0.08669656203288491,0.14050822122571002
patch_46,5,6,C - 1,False,False,1132,874.6289752650176,990080,873.0,71.12750563572801,5059.12205796052,0.18678666716827172,0.7609116212808669,93.0,7.028438233267915,125.39696961966999,1132.0,42.79054067008702,43.56604182158393,33.71931648085326,0.9716738197424892,0.13419117647058823,0.02389705882352941,0.012867647058823529,0.04595588235294118,0.007352941176470588,0.03860294117647059,0.04411764705882353,0.4485294117647059,0.042279411764705885,0.03125,0.007352941176470588,0.012867647058823529,0.06985294117647059,0.011029411764705883,0.0625,0.007352941176470588,0.2273342354533153,0.19079837618403248,0.09607577807848444,0.09472259810554803,0.06089309878213803,0.09742895805142084,0.06765899864682003,0.16508795669824086
patch_47,5,6,C - 1,False,False,1713,1019.7921774664331,1746904,1017.0,102.86877480951304,10581.984830810305,0.05488498989397599,0.1319294265474249,135.0,7.4408959646603625,164.46803743153544,1713.0,60.55596673119933,60.63827174318213,36.774410173312766,0.9688914027149321,0.5272435897435898,0.004807692307692308,0.03205128205128205,0.009615384615384616,0.017628205128205128,0.041666666666666664,0.004807692307692308,0.04807692307692308,0.014423076923076924,0.16987179487179488,0.003205128205128205,0.011217948717948718,0.05608974358974359,0.004807692307692308,0.00641025641025641,0.04807692307692308,0.20068906115417742,0.16968130921619293,0.10508182601205857,0.10077519379844961,0.0921619293712317,0.08699397071490095,0.10077519379844961,0.1438415159345392
patch_48,5,6,C - 1,False,False,1729,847.117987275882,1464667,846.0,68.99176374593458,4759.863464774852,0.09563441791598132,-0.06436100297423142,92.0,7.451979878274281,159.29646455628165,1729.0,56.30190143735341,56.089214649520635,39.56002724657875,0.9708029197080292,0.0625,0.004573170731707317,0.041158536585365856,0.009146341463414634,0.004573170731707317,0.027439024390243903,0.04725609756097561,0.004573170731707317,0.006097560975609756,0.018292682926829267,0.19969512195121952,0.4603658536585366,0.0701219512195122,0.007621951219512195,0.007621951219512195,0.028963414634146343,0.23464711274060496,0.17506874427131072,0.10174152153987168,0.08065994500458296,0.06691109074243813,0.08340971585701192,0.09440879926672777,0.16315307057745188
patch_49,5,6,C - 1,False,False,1684,829.1401425178148,1396272,826.0,64.44993327589331,4153.7938992671,0.0567184700508918,-0.025696252293118338,88.0,7.425901481274044,160.95331880577402,1684.0,52.164170404588155,54.644304369257,42.39013096340926,0.9481981981981982,0.09574468085106383,0.007978723404255319,0.5212765957446809,0.015957446808510637,0.005319148936170213,0.07712765957446809,0.005319148936170213,0.026595744680851064,0.034574468085106384,0.005319148936170213,0.003989361702127659,0.005319148936170213,0.16090425531914893,0.003989361702127659,0.02127659574468085,0.009308510638297872,0.24291115311909262,0.1899810964083176,0.10113421550094517,0.08790170132325142,0.06143667296786389,0.07844990548204159,0.06994328922495274,0.16824196597353497
patch_50,5,6,C - 1,False,False,936,750.2852564102565,702267,752.0,58.74067335078382,3450.4667057034844,0.04212079243851314,0.2919342253880197,78.25,6.838543718537585,114.8111831820431,936.0,40.70541107627486,41.6293165929973,29.392107990804448,0.970954356846473,0.019736842105263157,0.009868421052631578,0.07401315789473684,0.008223684210526315,0.01644736842105263,0.05921052631578947,0.5148026315789473,0.004934210526315789,0.008223684210526315,0.044407894736842105,0.006578947368421052,0.14144736842105263,0.02631578947368421,0.03618421052631579,0.02138157894736842,0.008223684210526315,0.2470978441127695,0.17412935323383086,0.11940298507462686,0.09286898839137644,0.05970149253731343,0.07131011608623548,0.07628524046434494,0.15920398009950248
patch_51,5,6,C - 1,False,False,1380,1136.9782608695652,1569030,1135.0,130.92947362470412,17142.52706364209,0.16518336009708887,0.5989870238976089,172.0,7.223199247366584,140.71067811865476,1380.0,48.03010626291169,49.09175083453431,36.66474199161739,0.971830985915493,0.044642857142857144,0.008928571428571428,0.15773809523809523,0.005952380952380952,0.00744047619047619,0.008928571428571428,0.004464285714285714,0.06547619047619048,0.01488095238095238,0.022321428571428572,0.5267857142857143,0.03125,0.028273809523809524,0.005952380952380952,0.06101190476190476,0.005952380952380952,0.17542016806722688,0.15861344537815125,0.13130252100840337,0.11974789915966387,0.10189075630252101,0.07878151260504201,0.09138655462184873,0.14285714285714285
