,patch,img,TF_name,blur_lapl,blur_ski,patch_size,mean_intensity,sum_intensity,median_intensity,standard_deviation,variance,skewness,kurtosis,interquartile_range ,entropy,Perimeter,area_Test,axis_major_length,feret_diameter_max,axis_minor_length,solidity,similarity,hull area,correlation coef,gabro_0,gabro_1,gabro_2,gabro_3,gabro_4,gabro_5,gabro_6,gabro_7,gabro_8,gabro_9,gabro_10,gabro_11,gabro_12,gabro_13,gabro_14,gabro_15,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,Circularity
2316,patch_613,4,C - 7,False,False,587,817.9148211243612,480116,819.0,58.25535254898767,3393.686100606845,0.0107511241134756,-0.1135248107230317,81.5,6.372482731614724,91.698484809835,587,29.659798635572194,31.064449134018133,25.650381826396707,0.9560260586319218,0.181,614,-0.03409,0.1586538461538461,0.0048076923076923,0.0456730769230769,0.0216346153846153,0.0336538461538461,0.4038461538461538,0.0384615384615384,0.0120192307692307,0.0504807692307692,0.016826923076923,0.0721153846153846,0.0072115384615384,0.0240384615384615,0.0408653846153846,0.0625,0.0072115384615384,0.2176165803108808,0.2202072538860103,0.0906735751295336,0.0803108808290155,0.0621761658031088,0.0880829015544041,0.0906735751295336,0.1502590673575129,0.8772505436687684
2317,patch_614,4,C - 7,False,False,1137,1002.1846965699208,1139484,1005.0,85.02678564827897,7229.554277678379,-0.1230058731305378,0.1887169469312501,116.0,7.032522694214611,123.05382386916236,1137,38.29048792922745,39.81205847478876,37.81762993299813,0.9776440240756664,0.444,1163,0.42268,0.506578947368421,0.0098684210526315,0.0279605263157894,0.006578947368421,0.0707236842105263,0.0164473684210526,0.0098684210526315,0.0411184210526315,0.0115131578947368,0.0279605263157894,0.0180921052631578,0.0444078947368421,0.1398026315789473,0.0328947368421052,0.006578947368421,0.0296052631578947,0.2374301675977653,0.1927374301675977,0.1033519553072625,0.0865921787709497,0.0628491620111731,0.0851955307262569,0.0698324022346368,0.1620111731843575,0.9435829851492168
2318,patch_615,4,C - 7,False,False,1604,839.4900249376559,1346542,839.0,58.86873495634991,3465.5279553609744,0.0847826233784949,0.176076892040208,79.0,7.377795568022009,154.22539674441617,1604,57.88917592644352,57.706152185014034,35.3786755144706,0.9744835965978128,0.122,1646,0.02485,0.0732142857142857,0.0053571428571428,0.4428571428571428,0.0160714285714285,0.0142857142857142,0.0285714285714285,0.0053571428571428,0.0375,0.0428571428571428,0.0142857142857142,0.0107142857142857,0.0053571428571428,0.05,0.2017857142857143,0.0464285714285714,0.0053571428571428,0.2244897959183673,0.1797862001943634,0.1117589893100097,0.0835762876579203,0.0631681243926141,0.0894071914480077,0.0826044703595724,0.1652089407191448,0.8474272706121053
2319,patch_616,4,C - 7,False,False,753,812.2563081009296,611629,812.0,58.290151338595685,3397.7417430763885,0.0343791777938756,0.2600353161575697,76.0,6.621485124463462,102.9116882454314,753,33.396754660340804,35.4682957019364,29.317993921639168,0.9641485275288092,0.21,781,-0.22374,0.0661764705882353,0.0055147058823529,0.1709558823529411,0.0091911764705882,0.0110294117647058,0.0036764705882352,0.0514705882352941,0.0588235294117647,0.056985294117647,0.4540441176470588,0.0165441176470588,0.0055147058823529,0.0477941176470588,0.0055147058823529,0.0055147058823529,0.03125,0.241869918699187,0.1747967479674796,0.0934959349593495,0.0873983739837398,0.0630081300813008,0.0955284552845528,0.0975609756097561,0.1463414634146341,0.8934606596958506
2320,patch_617,4,C - 7,False,False,1864,807.179721030043,1504583,807.0,58.81269275510793,3458.9328291067254,0.1364648107651417,0.0753293987003012,79.0,7.527827232909094,169.6812408671319,1864,62.3042559999284,62.48199740725323,38.88768745792376,0.9593412249099332,0.119,1943,-0.29909,0.1709905660377358,0.0188679245283018,0.008254716981132,0.0542452830188679,0.0047169811320754,0.5306603773584906,0.0365566037735849,0.0070754716981132,0.0047169811320754,0.0035377358490566,0.0058962264150943,0.0330188679245283,0.0625,0.0058962264150943,0.0495283018867924,0.0035377358490566,0.237331081081081,0.1942567567567567,0.1013513513513513,0.0734797297297297,0.0532094594594594,0.0836148648648648,0.0819256756756756,0.174831081081081,0.8135572302008193
2321,patch_618,4,C - 7,False,False,1087,845.0597976080957,918580,845.0,58.46463255313124,3418.113259572653,0.0458997821968208,0.0210711427043541,77.0,6.98878042975762,124.2253967444162,1087,43.26277180822032,44.384682042344295,32.11013687465565,0.9688057040998216,0.303,1122,0.10652,0.1482142857142857,0.0071428571428571,0.0089285714285714,0.0732142857142857,0.0071428571428571,0.0089285714285714,0.0375,0.0071428571428571,0.0553571428571428,0.0089285714285714,0.0428571428571428,0.5125,0.0214285714285714,0.0214285714285714,0.025,0.0142857142857142,0.2346041055718475,0.2111436950146627,0.1246334310850439,0.0879765395894428,0.0498533724340175,0.0586510263929618,0.0571847507331378,0.1759530791788856,0.8851535657645085
2322,patch_619,4,C - 7,False,False,767,1723.5280312907432,1321946,1233.0,1227.7370301965896,1507338.2153159415,1.9312211841519356,2.486261425016324,446.0,6.44732702870971,101.7401153701776,767,31.761108030101557,33.24154027718932,30.765013187193983,0.9684343434343434,0.591,792,-0.0793,0.0625,0.0078125,0.5703125,0.015625,0.015625,0.00390625,0.005859375,0.009765625,0.00390625,0.08203125,0.005859375,0.033203125,0.015625,0.00390625,0.03125,0.1328125,0.1398963730569948,0.1226252158894646,0.1122625215889464,0.1623488773747841,0.1727115716753022,0.1053540587219343,0.0863557858376511,0.0984455958549222,0.9311524202592548
2323,patch_620,4,C - 7,False,False,1200,836.9616666666667,1004354,838.0,56.00287371098816,3136.3218638888884,0.0298956839920617,-0.1392071770212535,76.0,7.0878349293734,130.81118318204307,1200,47.51991174253083,48.46648326421054,32.18457427581441,0.97165991902834,0.22,1235,0.00636,0.5257352941176471,0.0091911764705882,0.0790441176470588,0.0183823529411764,0.0073529411764705,0.0238970588235294,0.0091911764705882,0.0073529411764705,0.0349264705882352,0.15625,0.0055147058823529,0.03125,0.0220588235294117,0.0073529411764705,0.0055147058823529,0.056985294117647,0.2443559096945551,0.2151394422310757,0.095617529880478,0.0690571049136786,0.0517928286852589,0.0743691899070385,0.0783532536520584,0.1713147410358565,0.8812545298103079
2324,patch_621,4,C - 7,False,False,784,824.0892857142857,646086,823.5,56.114016469931606,3148.782844387755,-0.0012656066429101,-0.1048569437979956,74.25,6.66208546561116,114.46803743153546,784,46.12429293705608,44.77722635447622,22.188333505407364,0.9389221556886228,0.288,835,-0.02638,0.634469696969697,0.0094696969696969,0.0359848484848484,0.0113636363636363,0.0075757575757575,0.0075757575757575,0.0303030303030303,0.0056818181818181,0.053030303030303,0.0416666666666666,0.0056818181818181,0.0094696969696969,0.0492424242424242,0.0056818181818181,0.0473484848484848,0.0454545454545454,0.2310756972111553,0.2131474103585657,0.1055776892430278,0.0896414342629482,0.0697211155378486,0.0617529880478087,0.0816733067729083,0.147410358565737,0.7518954435051386
2325,patch_622,4,C - 7,False,False,2498,870.5764611689351,2174700,869.0,63.06074916169773,3976.658084834561,0.0458392757100437,-0.0188535780984255,87.0,7.820618251823346,202.65180361560903,2498,74.3393879096604,72.09022125087424,44.3182620349499,0.9387448327696356,0.127,2661,0.27138,0.5242537313432836,0.0186567164179104,0.0055970149253731,0.0597014925373134,0.0065298507462686,0.0046641791044776,0.0270522388059701,0.0046641791044776,0.0326492537313432,0.0055970149253731,0.0055970149253731,0.1791044776119403,0.0848880597014925,0.0055970149253731,0.0298507462686567,0.0055970149253731,0.2537120723047127,0.1852808263395739,0.0955455132343447,0.0832795351839896,0.0497094899935442,0.0697224015493867,0.091026468689477,0.1717236927049709,0.7643659833511538
2326,patch_623,4,C - 7,False,False,895,812.5776536312849,727257,812.0,53.41182210768763,2852.822740863269,0.0656485651224418,0.042702443170389,71.0,6.794661764270531,120.9827560572969,895,41.91981833153718,41.48493702538308,28.908797328095734,0.907707910750507,0.072,986,-0.03551,0.0533088235294117,0.0091911764705882,0.0625,0.0073529411764705,0.6378676470588235,0.0055147058823529,0.0055147058823529,0.0055147058823529,0.0055147058823529,0.0477941176470588,0.0367647058823529,0.0349264705882352,0.0091911764705882,0.0147058823529411,0.0275735294117647,0.0367647058823529,0.2415630550621669,0.2095914742451154,0.0994671403197158,0.0888099467140319,0.0497335701598579,0.0692717584369449,0.0781527531083481,0.1634103019538188,0.7683975152261019
2327,patch_624,4,C - 7,False,False,1329,846.8540255831452,1125469,835.0,98.50381727262402,9703.002017278504,2.639764403565769,13.134568329051191,93.0,7.185931539067409,135.88225099390854,1329,47.75656944602103,49.04079934095692,35.568503093905505,0.9786450662739322,0.233,1358,-0.12035,0.5095108695652174,0.0230978260869565,0.0190217391304347,0.0054347826086956,0.0067934782608695,0.0081521739130434,0.0421195652173913,0.0067934782608695,0.0244565217391304,0.1535326086956521,0.0067934782608695,0.0706521739130434,0.0244565217391304,0.0054347826086956,0.0625,0.03125,0.248513674197384,0.1795481569560047,0.0879904875148632,0.0832342449464922,0.0523186682520808,0.0868014268727705,0.0998810939357907,0.1617122473246135,0.9045016836678949
2328,patch_625,4,C - 7,False,False,579,809.720207253886,468828,808.0,57.88179058630536,3350.301681476908,-0.0360781950536374,-0.0242135736673758,77.5,6.358738754111222,88.76955262170047,579,28.713331136501992,30.886890422961,26.01318282576533,0.971476510067114,0.226,596,-0.03007,0.1272321428571428,0.0089285714285714,0.0736607142857142,0.0066964285714285,0.0245535714285714,0.0379464285714285,0.0446428571428571,0.0066964285714285,0.0491071428571428,0.0625,0.0133928571428571,0.0379464285714285,0.0111607142857142,0.0334821428571428,0.4575892857142857,0.0044642857142857,0.2569060773480663,0.1767955801104972,0.1022099447513812,0.0911602209944751,0.0635359116022099,0.0939226519337016,0.0662983425414364,0.149171270718232,0.9233372689292388
2329,patch_626,4,C - 7,False,False,1379,2382.9506889050035,3286089,2709.0,839.4791578423283,704725.2564516647,-0.6269341388967465,-1.0640530941958708,1509.5,7.158932326035602,138.12489168102783,1379,43.8789655509737,45.31004303683677,40.1717713789529,0.9745583038869258,0.707,1415,0.51111,0.5218023255813954,0.005813953488372,0.0334302325581395,0.0116279069767441,0.0523255813953488,0.0072674418604651,0.0145348837209302,0.004360465116279,0.004360465116279,0.063953488372093,0.0087209302325581,0.1555232558139535,0.0348837209302325,0.005813953488372,0.0348837209302325,0.0406976744186046,0.1201117318435754,0.1238361266294227,0.1014897579143389,0.1415270018621973,0.1797020484171322,0.1424581005586592,0.0837988826815642,0.1070763500931098,0.9083019138924352
2330,patch_627,4,C - 7,False,False,1093,844.7941445562672,923360,843.0,58.19626919283112,3386.8057479644644,0.0400807876808848,0.267473834255751,73.0,6.994304708710896,130.12489168102783,1093,47.10434824306,48.30113870293329,30.36929776703813,0.961301671064204,0.373,1137,-0.01619,0.5411931818181818,0.0085227272727272,0.0482954545454545,0.0071022727272727,0.015625,0.0042613636363636,0.049715909090909,0.0071022727272727,0.0056818181818181,0.0269886363636363,0.0042613636363636,0.0539772727272727,0.0056818181818181,0.1690340909090909,0.0042613636363636,0.0482954545454545,0.2332361516034985,0.2069970845481049,0.1093294460641399,0.075801749271137,0.0466472303206997,0.0932944606413994,0.0816326530612244,0.1530612244897959,0.8111651128767072
2331,patch_628,4,C - 7,False,False,1050,831.4190476190477,872990,826.0,66.68344278717254,4446.681541950114,0.8262490908301581,2.103682010405593,83.0,6.953384386237168,135.49747468305833,1050,57.0677924359862,56.04462507680822,23.54347550424104,0.967741935483871,0.182,1085,0.0348,0.1802884615384615,0.0120192307692307,0.03125,0.0072115384615384,0.0144230769230769,0.0697115384615384,0.0072115384615384,0.0504807692307692,0.0096153846153846,0.0192307692307692,0.0504807692307692,0.0048076923076923,0.0072115384615384,0.0072115384615384,0.5216346153846154,0.0072115384615384,0.2360703812316715,0.1671554252199413,0.1217008797653959,0.0923753665689149,0.0483870967741935,0.0894428152492668,0.0894428152492668,0.1554252199413489,0.7186819884446034
2332,patch_629,4,C - 7,False,False,1076,801.4563197026023,862367,800.0,56.91566632698117,3239.393073444259,0.1664500914069069,0.2451420708659499,73.0,6.978487323449645,170.8528137423857,1076,76.31788569140474,68.8839603971781,22.647696211538587,0.7566807313642757,0.195,1422,0.02684,0.044921875,0.6748046875,0.0087890625,0.0048828125,0.0048828125,0.017578125,0.03125,0.0205078125,0.11328125,0.0048828125,0.00390625,0.0068359375,0.00390625,0.0283203125,0.00390625,0.02734375,0.2528735632183908,0.1853448275862069,0.0933908045977011,0.1063218390804597,0.0589080459770114,0.0804597701149425,0.0632183908045977,0.1594827586206896,0.4632099336168163
2333,patch_630,4,C - 7,False,False,1471,853.7042828008158,1255799,851.0,65.60762566881711,4304.36054589963,0.2629956992115181,0.4830936539573343,84.0,7.290754804809657,142.12489168102786,1471,45.477849026839785,47.29693436154187,41.20737091131764,0.9741721854304636,0.297,1510,-0.10764,0.0625,0.0163043478260869,0.0353260869565217,0.0067934782608695,0.0652173913043478,0.0122282608695652,0.0095108695652173,0.1331521739130435,0.0529891304347826,0.0421195652173913,0.0407608695652173,0.0081521739130434,0.0095108695652173,0.046195652173913,0.452445652173913,0.0067934782608695,0.2508250825082508,0.1694169416941694,0.0847084708470847,0.0946094609460946,0.0605060506050605,0.0836083608360836,0.0726072607260726,0.1837183718371837,0.915128842364243
2334,patch_631,4,C - 7,False,False,1044,803.352490421456,838700,803.0,53.66024345373655,2879.421727514276,-0.0165916250516514,-0.0834224308074635,72.0,6.948578228828959,125.39696961967,1044,41.97337830410444,42.95346318982906,32.48019439622556,0.9380053908355797,0.1,1113,0.00338,0.4577205882352941,0.0110294117647058,0.0128676470588235,0.0036764705882352,0.025735294117647,0.0110294117647058,0.0183823529411764,0.0551470588235294,0.0404411764705882,0.0422794117647058,0.0055147058823529,0.0459558823529411,0.0698529411764705,0.0055147058823529,0.0073529411764705,0.1875,0.2338235294117647,0.1867647058823529,0.1073529411764705,0.0838235294117647,0.0558823529411764,0.0852941176470588,0.0852941176470588,0.1617647058823529,0.8343269650927272
2335,patch_632,4,C - 7,False,False,1227,843.4319478402608,1034891,841.0,58.84644327069369,3462.903885610971,0.1237425140453863,-0.2058569966799259,81.0,7.109895030678258,131.98275605729688,1227,46.3257512865404,46.57252408878007,33.917023928595874,0.9699604743083003,0.329,1265,-0.04094,0.0319444444444444,0.0055555555555555,0.5083333333333333,0.0138888888888888,0.0055555555555555,0.0527777777777777,0.0069444444444444,0.0055555555555555,0.0694444444444444,0.0888888888888888,0.0236111111111111,0.0041666666666666,0.1430555555555555,0.0041666666666666,0.0194444444444444,0.0166666666666666,0.2412060301507537,0.1871859296482412,0.0854271356783919,0.0841708542713567,0.0540201005025125,0.0829145728643216,0.0942211055276382,0.1708542713567839,0.8851564547539139
2336,patch_633,4,C - 7,False,False,890,2985.534831460674,2657126,2050.0,1977.6693800725784,3911176.176876656,0.9707186679030346,-0.2708089895384957,2801.5,6.590073807777659,118.32590180780451,890,46.140872597968,46.32493928760188,24.66787981428677,0.96529284164859,0.769,922,0.36543,0.5236111111111111,0.0097222222222222,0.0555555555555555,0.0069444444444444,0.0055555555555555,0.0458333333333333,0.0083333333333333,0.025,0.0125,0.0361111111111111,0.0736111111111111,0.0194444444444444,0.0041666666666666,0.0041666666666666,0.0111111111111111,0.1583333333333333,0.0790884718498659,0.0790884718498659,0.1193029490616622,0.1809651474530831,0.2359249329758713,0.1568364611260053,0.0831099195710455,0.0656836461126005,0.7988039881898389
2337,patch_634,4,C - 7,False,False,654,874.0733944954128,571644,838.0,160.8516633740228,25873.257610189943,3.0621856837762857,11.198223246398308,97.0,6.46844228255766,108.9116882454314,654,33.64583265854879,36.61966684720111,26.730430994289403,0.8650793650793651,0.274,756,-0.21013,0.51171875,0.005859375,0.095703125,0.009765625,0.0078125,0.06640625,0.009765625,0.01171875,0.0078125,0.03125,0.04296875,0.12890625,0.03125,0.015625,0.017578125,0.005859375,0.2107728337236534,0.1920374707259953,0.1381733021077283,0.1030444964871194,0.0562060889929742,0.0889929742388758,0.0913348946135831,0.1194379391100702,0.6928490600457873
2338,patch_635,4,C - 7,False,False,1255,2787.1729083665336,3497902,1029.0,2600.776045611272,6764036.039425406,0.9271418083503404,-0.6228135369678038,4161.5,6.7348724282342,138.5685424949238,1255,42.44044439239591,44.94441010848846,38.10996683054556,0.9407796101949024,0.536,1334,0.03335,0.7172619047619048,0.0074404761904761,0.0297619047619047,0.0059523809523809,0.0044642857142857,0.0089285714285714,0.0491071428571428,0.0208333333333333,0.0074404761904761,0.0342261904761904,0.0074404761904761,0.0044642857142857,0.0104166666666666,0.0148809523809523,0.0044642857142857,0.0729166666666666,0.1167355371900826,0.1074380165289256,0.1208677685950413,0.143595041322314,0.2035123966942148,0.1446280991735537,0.0712809917355371,0.0919421487603305,0.8213424927245483
2339,patch_636,4,C - 7,False,False,1443,937.6313236313237,1353002,936.0,71.72287211232889,5144.170384041486,0.2263461967073825,0.0520588063448723,96.0,7.27156232571957,144.71067811865476,1443,51.35841057606644,53.23532661682466,36.075723166162334,0.9756592292089248,0.183,1479,0.16595,0.0586734693877551,0.1645408163265306,0.0089285714285714,0.0051020408163265,0.0051020408163265,0.0739795918367346,0.0063775510204081,0.0153061224489795,0.0076530612244897,0.0089285714285714,0.0229591836734693,0.0433673469387755,0.0229591836734693,0.0051020408163265,0.5191326530612245,0.0318877551020408,0.2182410423452769,0.1921824104234527,0.0868621064060803,0.0955483170466883,0.0651465798045602,0.0998914223669924,0.0966340933767643,0.1454940282301846,0.8659145513022399
2340,patch_637,4,C - 7,False,False,1084,806.1254612546126,873840,805.0,55.888932896944816,3123.5728203592003,0.0995985172946967,0.262806783846166,74.0,6.986009150598251,124.95331880577405,1084,42.01586697417603,43.73785545725808,33.1201433124591,0.968722073279714,0.088,1119,-0.01528,0.063953488372093,0.0087209302325581,0.1497093023255813,0.005813953488372,0.005813953488372,0.5174418604651163,0.0072674418604651,0.0421511627906976,0.005813953488372,0.0072674418604651,0.0174418604651162,0.065406976744186,0.0218023255813953,0.0348837209302325,0.0421511627906976,0.004360465116279,0.2352941176470588,0.1666666666666666,0.1120448179271708,0.0910364145658263,0.0630252100840336,0.0924369747899159,0.0742296918767507,0.165266106442577,0.8724560427048055
2341,patch_638,4,C - 7,False,False,949,835.8830347734457,793253,837.0,55.96542302297952,3132.1285741410456,0.0688989238248442,0.021894560671464,76.0,6.853165782125915,117.1543289325507,949,42.51740489778794,44.01136216933077,28.8351028698408,0.975334018499486,0.229,973,0.01122,0.0362903225806451,0.0100806451612903,0.5120967741935484,0.0060483870967741,0.0181451612903225,0.0443548387096774,0.0080645161290322,0.0060483870967741,0.0745967741935483,0.0080645161290322,0.0443548387096774,0.0282258064516129,0.0221774193548387,0.0060483870967741,0.1552419354838709,0.0201612903225806,0.2562396006655574,0.1763727121464226,0.0915141430948419,0.08153078202995,0.0698835274542429,0.08153078202995,0.086522462562396,0.1564059900166389,0.868879188422328
2342,patch_640,4,C - 7,False,False,510,844.2686274509804,430577,827.5,86.05130934095413,7404.82783929258,1.0246820013541045,1.5413257890961862,98.5,6.229361315867605,84.25483399593904,510,27.41487955690009,28.46049894151541,23.72100143462247,0.96045197740113,0.17,531,-0.15655,0.453125,0.0044642857142857,0.0625,0.0133928571428571,0.0178571428571428,0.0424107142857142,0.0446428571428571,0.0446428571428571,0.0066964285714285,0.1785714285714285,0.0513392857142857,0.0044642857142857,0.0401785714285714,0.0111607142857142,0.0200892857142857,0.0044642857142857,0.228169014084507,0.180281690140845,0.0929577464788732,0.0816901408450704,0.0591549295774647,0.0929577464788732,0.0873239436619718,0.1774647887323943,0.902797578640068
2343,patch_641,4,C - 7,False,False,578,1073.5103806228374,620489,1085.0,106.52493281353334,11347.561310927793,-0.3499441185961799,0.1335918012977299,134.5,6.3545665272789815,90.9116882454314,578,30.83003580791532,31.400636936215164,24.395322612583165,0.9537953795379538,0.295,606,0.37978,0.1597222222222222,0.0046296296296296,0.0185185185185185,0.0787037037037037,0.0231481481481481,0.0138888888888888,0.0532407407407407,0.0138888888888888,0.0069444444444444,0.0393518518518518,0.0069444444444444,0.0069444444444444,0.0393518518518518,0.0625,0.4652777777777778,0.0069444444444444,0.1890547263681592,0.154228855721393,0.126865671641791,0.1467661691542288,0.0771144278606965,0.0820895522388059,0.099502487562189,0.1243781094527363,0.8788166104986673
2344,patch_642,4,C - 7,False,False,1293,1175.7138437741687,1520198,943.0,444.2752086691855,197380.46103804832,0.7413274472278004,-0.990883591321885,798.0,7.097280766752499,140.95331880577402,1293,52.416221956188245,51.86520991955976,31.62049989514585,0.9584877687175686,0.36,1349,-0.30619,0.5401785714285714,0.0089285714285714,0.0238095238095238,0.0059523809523809,0.0089285714285714,0.0029761904761904,0.0550595238095238,0.0267857142857142,0.0758928571428571,0.0104166666666666,0.0074404761904761,0.0044642857142857,0.1770833333333333,0.0089285714285714,0.0044642857142857,0.0386904761904761,0.167381974248927,0.1469957081545064,0.1190987124463519,0.111587982832618,0.1126609442060085,0.1148068669527897,0.0912017167381974,0.1362660944206008,0.8178200938123703
2345,patch_643,4,C - 7,False,False,766,974.3720626631854,746369,902.0,280.46695714431746,78661.71404979241,3.793565718925181,16.06062136274347,107.75,6.608885187751391,101.84062043356596,766,33.10771340440654,34.48187929913333,29.548780391444684,0.9720812182741116,0.324,788,0.17594,0.0423387096774193,0.0100806451612903,0.4979838709677419,0.0080645161290322,0.0483870967741935,0.0201612903225806,0.0080645161290322,0.094758064516129,0.034274193548387,0.0100806451612903,0.0282258064516129,0.0181451612903225,0.0120967741935483,0.0060483870967741,0.1370967741935483,0.0241935483870967,0.1903846153846153,0.1673076923076923,0.1288461538461538,0.1307692307692307,0.0769230769230769,0.0961538461538461,0.0711538461538461,0.1384615384615384,0.92810382113714
2346,patch_644,4,C - 7,False,False,1371,794.8862144420132,1089789,796.0,58.92474554736121,3472.1256378212647,0.2046370694139506,0.7736205105152436,78.0,7.220552825980409,141.5391052434009,1371,50.3024049767822,50.60632371551998,34.95987360188064,0.968904593639576,0.255,1415,0.16551,0.0440340909090909,0.0056818181818181,0.5227272727272727,0.0071022727272727,0.0085227272727272,0.0724431818181818,0.0056818181818181,0.0170454545454545,0.0482954545454545,0.0071022727272727,0.1647727272727272,0.0056818181818181,0.0482954545454545,0.0170454545454545,0.0056818181818181,0.0198863636363636,0.2335928809788654,0.1668520578420467,0.1067853170189099,0.0956618464961067,0.0545050055617352,0.0778642936596218,0.0800889877641824,0.1846496106785317,0.8599920314258854
2347,patch_645,4,C - 7,False,False,1169,813.8383233532934,951377,815.0,56.8422279075459,3231.038873493389,-0.0379268135265016,0.0757457743064065,75.0,7.061456451267594,128.22539674441617,1169,41.49698905023424,43.08131845707603,36.171541959449,0.971737323358271,0.275,1203,0.00102,0.146875,0.009375,0.00625,0.0546875,0.03125,0.078125,0.0625,0.0046875,0.0078125,0.4484375,0.040625,0.009375,0.0421875,0.01875,0.0328125,0.00625,0.2365591397849462,0.2016129032258064,0.1048387096774193,0.0672043010752688,0.0658602150537634,0.0591397849462365,0.0913978494623656,0.1733870967741935,0.8934623826809862
2348,patch_646,4,C - 7,False,False,1106,1093.4421338155516,1209347,1002.0,286.31530943423775,81976.45641642332,1.2442610492722157,0.7578501824864348,305.5,6.976831968347394,126.91168824543142,1106,39.80800090766992,43.04648650006177,36.26996656782881,0.9575757575757576,0.435,1155,-0.107,0.0296052631578947,0.0082236842105263,0.5230263157894737,0.0115131578947368,0.0049342105263157,0.0509868421052631,0.1118421052631579,0.0115131578947368,0.162828947368421,0.0082236842105263,0.0296052631578947,0.006578947368421,0.006578947368421,0.0082236842105263,0.0049342105263157,0.0213815789473684,0.2047872340425532,0.1715425531914893,0.1037234042553191,0.0957446808510638,0.0797872340425532,0.089095744680851,0.0877659574468085,0.1675531914893617,0.8629025418101466
2349,patch_647,4,C - 7,False,False,466,804.5236051502146,374908,802.0,55.91444722486416,3126.42540846212,0.2090106286281595,0.2679254630274701,70.75,6.141775986969122,90.66904755831214,466,35.36296354940823,34.0147027033899,18.400571619839933,0.8597785977859779,0.151,542,0.01735,0.6177884615384616,0.0072115384615384,0.0072115384615384,0.0432692307692307,0.0072115384615384,0.0048076923076923,0.0528846153846153,0.0600961538461538,0.0072115384615384,0.0216346153846153,0.0072115384615384,0.0721153846153846,0.0072115384615384,0.0072115384615384,0.0072115384615384,0.0697115384615384,0.2739273927392739,0.2046204620462046,0.0924092409240924,0.0594059405940594,0.0561056105610561,0.0693069306930693,0.0561056105610561,0.1881188118811881,0.7123241579629417
2350,patch_648,4,C - 7,False,False,1042,807.746641074856,841672,808.0,54.41790302923827,2961.3081700995795,0.0086294905012253,0.0593044389012353,75.0,6.946623013592394,134.12489168102786,1042,49.2380708726003,51.54609587543949,28.679042978222974,0.9253996447602132,0.216,1126,0.01863,0.0303030303030303,0.0094696969696969,0.5359848484848485,0.0056818181818181,0.0056818181818181,0.0056818181818181,0.0568181818181818,0.0075757575757575,0.0056818181818181,0.0378787878787878,0.0113636363636363,0.0075757575757575,0.0549242424242424,0.1893939393939394,0.0037878787878787,0.0321969696969696,0.2432432432432432,0.1966966966966967,0.084084084084084,0.1066066066066066,0.057057057057057,0.0675675675675675,0.078078078078078,0.1666666666666666,0.7278783710886264
2351,patch_649,4,C - 7,False,False,928,846.2596982758621,785329,846.0,58.53033413284146,3425.800013702066,0.1047230449109134,-0.13422426127629,79.25,6.830640285639893,113.9827560572969,928,40.0397198725541,40.718546143004666,29.708614976826293,0.9727463312368972,0.527,954,0.02095,0.501953125,0.005859375,0.02734375,0.005859375,0.017578125,0.0078125,0.046875,0.072265625,0.005859375,0.0546875,0.005859375,0.0078125,0.03125,0.05078125,0.005859375,0.15234375,0.239057239057239,0.2003367003367003,0.101010101010101,0.0976430976430976,0.0471380471380471,0.0673400673400673,0.0824915824915824,0.1649831649831649,0.8975931561613308
2352,patch_650,4,C - 7,False,False,1383,820.5965292841648,1134885,820.0,57.92805311068992,3355.6593371949125,0.0576703756977295,0.121403549472816,78.0,7.229515563825031,143.78174593052023,1383,49.78639837557934,50.15974481593781,36.17874363588099,0.9684873949579832,0.149,1428,-0.0846,0.0799418604651162,0.0087209302325581,0.1787790697674418,0.0072674418604651,0.005813953488372,0.004360465116279,0.5305232558139535,0.0072674418604651,0.0421511627906976,0.0465116279069767,0.0392441860465116,0.005813953488372,0.0203488372093023,0.0130813953488372,0.004360465116279,0.005813953488372,0.2388888888888889,0.1822222222222222,0.0955555555555555,0.0944444444444444,0.0644444444444444,0.0677777777777777,0.0844444444444444,0.1722222222222222,0.8406680425504464
2353,patch_651,4,C - 7,False,False,1386,804.8585858585859,1115534,804.0,55.86918008549874,3121.365283425889,-0.0022008731452212,-0.0339306211762502,78.0,7.231762036006729,142.95331880577402,1386,52.24811067357382,53.31041174104736,33.99061982436006,0.9692307692307692,0.225,1430,0.01193,0.145,0.0075,0.0075,0.0075,0.065,0.00625,0.015,0.52125,0.06625,0.00625,0.00625,0.065,0.025,0.00625,0.0175,0.0325,0.2468996617812852,0.1939120631341601,0.0980834272829763,0.0777903043968433,0.0417136414881623,0.0744081172491544,0.0879368658399098,0.1792559188275084,0.8522845377784843
2354,patch_652,4,C - 7,False,False,911,786.9615806805708,716922,788.0,55.44825472507573,3074.5089520568827,0.0591878486703807,0.0717524237371938,73.5,6.812057879409956,121.8111831820431,911,46.27807787612446,45.22167621838005,25.462870562843374,0.9549266247379457,0.12,954,0.0783,0.5174418604651163,0.0087209302325581,0.0072674418604651,0.0421511627906976,0.0726744186046511,0.0101744186046511,0.0130813953488372,0.0508720930232558,0.005813953488372,0.005813953488372,0.0247093023255813,0.065406976744186,0.0072674418604651,0.0203488372093023,0.1438953488372093,0.004360465116279,0.2392426850258175,0.1790017211703958,0.1049913941480206,0.0826161790017211,0.0860585197934595,0.0860585197934595,0.0740103270223752,0.1480206540447504,0.7715319541836493
